STATE,mid_term,election_year,CYCLE_YEAR,legislature,court,independent_commission,other_commission,SEATS,midcycle_change,PASSED,START_DATE,END_DATE,DRAWN_BY_FINAL,DRAWN_BY_ORIGINAL,PARTY_DRAWING,PARTY_CONTROL,GOVERNOR,COURT_ACTION,PLAN_STATUS,governor_drawing_split,INSTITUTION_NOTE,UPPER_HOUSE,LOWER_HOUSE,link_SHPsource,link_GeoJSON,link_ZIP,link_PDF
IL,1,2014,2010,1,0,0,0,18,0,6/24/2011,6/24/2011,12/31/2021,Legislature,Legislature,Democratic,Democratic,Democratic,Rejected challenge to leg. map,Active,0,,"35 D, 24 R","64 D, 54 R",http://ilhousedems.com/redistricting/2011-maps/Congressional_Proposed_Districts_PDFS/PA%2097-14%20Congl%20shp%20files.zip,il_2010_congress_2011-06-24_2021-12-31.json,il_2010_congress_2011-06-24_2021-12-31.zip,il_2010_congress_2011-06-24_2021-12-31.pdf
IL,0,2016,2010,1,0,0,0,18,0,6/24/2011,6/24/2011,12/31/2021,Legislature,Legislature,Democratic,Democratic,Democratic,Rejected challenge to leg. map,Active,0,,"35 D, 24 R","64 D, 54 R",http://ilhousedems.com/redistricting/2011-maps/Congressional_Proposed_Districts_PDFS/PA%2097-14%20Congl%20shp%20files.zip,il_2010_congress_2011-06-24_2021-12-31.json,il_2010_congress_2011-06-24_2021-12-31.zip,il_2010_congress_2011-06-24_2021-12-31.pdf
IL,1,2018,2010,1,0,0,0,18,0,6/24/2011,6/24/2011,12/31/2021,Legislature,Legislature,Democratic,Democratic,Democratic,Rejected challenge to leg. map,Active,0,,"35 D, 24 R","64 D, 54 R",http://ilhousedems.com/redistricting/2011-maps/Congressional_Proposed_Districts_PDFS/PA%2097-14%20Congl%20shp%20files.zip,il_2010_congress_2011-06-24_2021-12-31.json,il_2010_congress_2011-06-24_2021-12-31.zip,il_2010_congress_2011-06-24_2021-12-31.pdf
IL,0,2020,2010,1,0,0,0,18,0,6/24/2011,6/24/2011,12/31/2021,Legislature,Legislature,Democratic,Democratic,Democratic,Rejected challenge to leg. map,Active,0,,"35 D, 24 R","64 D, 54 R",http://ilhousedems.com/redistricting/2011-maps/Congressional_Proposed_Districts_PDFS/PA%2097-14%20Congl%20shp%20files.zip,il_2010_congress_2011-06-24_2021-12-31.json,il_2010_congress_2011-06-24_2021-12-31.zip,il_2010_congress_2011-06-24_2021-12-31.pdf
IL,1,2022,2020,1,0,0,0,17,0,11/23/2021,11/23/2021,6/30/2031,Legislature,Legislature,Democratic,Democratic,Democratic,,Active,0,Vetoproof,"41 D, 18 R","73 D, 45 R",,il_2020_congress_2021-11-23_2031-06-30.json,il_2020_congress_2021-11-23_2031-06-30.zip,il_2020_congress_2021-11-23_2031-06-30.pdf
IN,1,2002,2000,0,0,0,1,9,0,5/10/2001,5/10/2001,5/10/2011,Backup commission,Backup commission,Democratic,Split,Democratic,,Superseded,0,,"18 D, 32 R","52 D, 46 R",,in_2000_congress_2001-05-10_2011-05-10.json,in_2000_congress_2001-05-10_2011-05-10.zip,in_2000_congress_2001-05-10_2011-05-10.pdf
IN,0,2004,2000,0,0,0,1,9,0,5/10/2001,5/10/2001,5/10/2011,Backup commission,Backup commission,Democratic,Split,Democratic,,Superseded,0,,"18 D, 32 R","52 D, 46 R",,in_2000_congress_2001-05-10_2011-05-10.json,in_2000_congress_2001-05-10_2011-05-10.zip,in_2000_congress_2001-05-10_2011-05-10.pdf
IN,1,2006,2000,0,0,0,1,9,0,5/10/2001,5/10/2001,5/10/2011,Backup commission,Backup commission,Democratic,Split,Democratic,,Superseded,0,,"18 D, 32 R","52 D, 46 R",,in_2000_congress_2001-05-10_2011-05-10.json,in_2000_congress_2001-05-10_2011-05-10.zip,in_2000_congress_2001-05-10_2011-05-10.pdf
IN,0,2008,2000,0,0,0,1,9,0,5/10/2001,5/10/2001,5/10/2011,Backup commission,Backup commission,Democratic,Split,Democratic,,Superseded,0,,"18 D, 32 R","52 D, 46 R",,in_2000_congress_2001-05-10_2011-05-10.json,in_2000_congress_2001-05-10_2011-05-10.zip,in_2000_congress_2001-05-10_2011-05-10.pdf
IN,1,2010,2000,0,0,0,1,9,0,5/10/2001,5/10/2001,5/10/2011,Backup commission,Backup commission,Democratic,Split,Democratic,,Superseded,0,,"18 D, 32 R","52 D, 46 R",,in_2000_congress_2001-05-10_2011-05-10.json,in_2000_congress_2001-05-10_2011-05-10.zip,in_2000_congress_2001-05-10_2011-05-10.pdf
IN,0,2012,2010,1,0,0,0,9,0,5/10/2011,5/10/2011,12/31/2021,Legislature,Backup commission,Republican,Republican,Republican,,Active,0,,"13 D, 37 R","40 D, 59 R",http://maps.indiana.edu/download/Government/Congress_113th_Districts.zip,in_2010_congress_2011-05-10_2021-12-31.json,in_2010_congress_2011-05-10_2021-12-31.zip,in_2010_congress_2011-05-10_2021-12-31.pdf
IN,1,2014,2010,1,0,0,0,9,0,5/10/2011,5/10/2011,12/31/2021,Legislature,Backup commission,Republican,Republican,Republican,,Active,0,,"13 D, 37 R","40 D, 59 R",http://maps.indiana.edu/download/Government/Congress_113th_Districts.zip,in_2010_congress_2011-05-10_2021-12-31.json,in_2010_congress_2011-05-10_2021-12-31.zip,in_2010_congress_2011-05-10_2021-12-31.pdf
IN,0,2016,2010,1,0,0,0,9,0,5/10/2011,5/10/2011,12/31/2021,Legislature,Backup commission,Republican,Republican,Republican,,Active,0,,"13 D, 37 R","40 D, 59 R",http://maps.indiana.edu/download/Government/Congress_113th_Districts.zip,in_2010_congress_2011-05-10_2021-12-31.json,in_2010_congress_2011-05-10_2021-12-31.zip,in_2010_congress_2011-05-10_2021-12-31.pdf
IN,1,2018,2010,1,0,0,0,9,0,5/10/2011,5/10/2011,12/31/2021,Legislature,Backup commission,Republican,Republican,Republican,,Active,0,,"13 D, 37 R","40 D, 59 R",http://maps.indiana.edu/download/Government/Congress_113th_Districts.zip,in_2010_congress_2011-05-10_2021-12-31.json,in_2010_congress_2011-05-10_2021-12-31.zip,in_2010_congress_2011-05-10_2021-12-31.pdf
IN,0,2020,2010,1,0,0,0,9,0,5/10/2011,5/10/2011,12/31/2021,Legislature,Backup commission,Republican,Republican,Republican,,Active,0,,"13 D, 37 R","40 D, 59 R",http://maps.indiana.edu/download/Government/Congress_113th_Districts.zip,in_2010_congress_2011-05-10_2021-12-31.json,in_2010_congress_2011-05-10_2021-12-31.zip,in_2010_congress_2011-05-10_2021-12-31.pdf
IN,1,2022,2020,1,0,0,0,9,0,10/4/2021,10/4/2021,6/30/2031,Legislature,Backup commission,Republican,Republican,Republican,,Active,0,Vetoproof,"11 D, 39 R","29 D, 71 R",https://www.indianahouserepublicans.com/,in_2020_congress_2021-10-04_2031-06-30.json,in_2020_congress_2021-10-04_2031-06-30.zip,in_2020_congress_2021-10-04_2031-06-30.pdf
KS,1,2002,2000,1,0,0,0,4,0,5/31/2002,5/31/2002,6/7/2012,Legislature,Legislature,Republican,Republican,Republican,rejected challenge to leg. map,Superseded,0,,"10 D, 30 R","46 D, 79 R",,ks_2000_congress_2002-05-31_2012-06-07.json,ks_2000_congress_2002-05-31_2012-06-07.zip,ks_2000_congress_2002-05-31_2012-06-07.pdf
KS,0,2004,2000,1,0,0,0,4,0,5/31/2002,5/31/2002,6/7/2012,Legislature,Legislature,Republican,Republican,Republican,rejected challenge to leg. map,Superseded,0,,"10 D, 30 R","46 D, 79 R",,ks_2000_congress_2002-05-31_2012-06-07.json,ks_2000_congress_2002-05-31_2012-06-07.zip,ks_2000_congress_2002-05-31_2012-06-07.pdf
KS,1,2006,2000,1,0,0,0,4,0,5/31/2002,5/31/2002,6/7/2012,Legislature,Legislature,Republican,Republican,Republican,rejected challenge to leg. map,Superseded,0,,"10 D, 30 R","46 D, 79 R",,ks_2000_congress_2002-05-31_2012-06-07.json,ks_2000_congress_2002-05-31_2012-06-07.zip,ks_2000_congress_2002-05-31_2012-06-07.pdf
KS,0,2008,2000,1,0,0,0,4,0,5/31/2002,5/31/2002,6/7/2012,Legislature,Legislature,Republican,Republican,Republican,rejected challenge to leg. map,Superseded,0,,"10 D, 30 R","46 D, 79 R",,ks_2000_congress_2002-05-31_2012-06-07.json,ks_2000_congress_2002-05-31_2012-06-07.zip,ks_2000_congress_2002-05-31_2012-06-07.pdf
KS,1,2010,2000,1,0,0,0,4,0,5/31/2002,5/31/2002,6/7/2012,Legislature,Legislature,Republican,Republican,Republican,rejected challenge to leg. map,Superseded,0,,"10 D, 30 R","46 D, 79 R",,ks_2000_congress_2002-05-31_2012-06-07.json,ks_2000_congress_2002-05-31_2012-06-07.zip,ks_2000_congress_2002-05-31_2012-06-07.pdf
KS,0,2012,2010,0,1,0,0,4,0,6/7/2012,6/7/2012,12/31/2021,Federal court,Legislature,n/a,Republican,Republican,Court drew map (not legislature),Active,0,,"8 D, 32 R","33 D, 92 R",http://www.kslegresearch.org/KLRD-web/2012LDP/District_Court/shape/ks_cong_2012.zip,ks_2010_congress_2012-06-07_2021-12-31.json,ks_2010_congress_2012-06-07_2021-12-31.zip,ks_2010_congress_2012-06-07_2021-12-31.pdf
KS,1,2014,2010,0,1,0,0,4,0,6/7/2012,6/7/2012,12/31/2021,Federal court,Legislature,n/a,Republican,Republican,Court drew map (not legislature),Active,0,,"8 D, 32 R","33 D, 92 R",http://www.kslegresearch.org/KLRD-web/2012LDP/District_Court/shape/ks_cong_2012.zip,ks_2010_congress_2012-06-07_2021-12-31.json,ks_2010_congress_2012-06-07_2021-12-31.zip,ks_2010_congress_2012-06-07_2021-12-31.pdf
KS,0,2016,2010,0,1,0,0,4,0,6/7/2012,6/7/2012,12/31/2021,Federal court,Legislature,n/a,Republican,Republican,Court drew map (not legislature),Active,0,,"8 D, 32 R","33 D, 92 R",http://www.kslegresearch.org/KLRD-web/2012LDP/District_Court/shape/ks_cong_2012.zip,ks_2010_congress_2012-06-07_2021-12-31.json,ks_2010_congress_2012-06-07_2021-12-31.zip,ks_2010_congress_2012-06-07_2021-12-31.pdf
KS,1,2018,2010,0,1,0,0,4,0,6/7/2012,6/7/2012,12/31/2021,Federal court,Legislature,n/a,Republican,Republican,Court drew map (not legislature),Active,0,,"8 D, 32 R","33 D, 92 R",http://www.kslegresearch.org/KLRD-web/2012LDP/District_Court/shape/ks_cong_2012.zip,ks_2010_congress_2012-06-07_2021-12-31.json,ks_2010_congress_2012-06-07_2021-12-31.zip,ks_2010_congress_2012-06-07_2021-12-31.pdf
KS,0,2020,2010,0,1,0,0,4,0,6/7/2012,6/7/2012,12/31/2021,Federal court,Legislature,n/a,Republican,Republican,Court drew map (not legislature),Active,0,,"8 D, 32 R","33 D, 92 R",http://www.kslegresearch.org/KLRD-web/2012LDP/District_Court/shape/ks_cong_2012.zip,ks_2010_congress_2012-06-07_2021-12-31.json,ks_2010_congress_2012-06-07_2021-12-31.zip,ks_2010_congress_2012-06-07_2021-12-31.pdf
KS,1,2022,2020,1,0,0,0,4,0,2/9/2022,2/9/2022,6/30/2031,Legislature,Legislature,Republican,Republican,Democratic,rejected challenge to leg. map,Active,1,Vetoproof,"11 D, 29 R","39 D, 86 R",,ks_2020_congress_2022-02-09_2031-06-30.json,ks_2020_congress_2022-02-09_2031-06-30.zip,ks_2020_congress_2022-02-09_2031-06-30.pdf
KY,1,2002,2000,1,0,0,0,6,0,1/31/2002,1/31/2002,2/10/2012,Legislature,Legislature,Split,Split,Democratic,,Superseded,0,,"18 D, 20 R","66 D, 34 R",,ky_2000_congress_2002-01-31_2012-02-10.json,ky_2000_congress_2002-01-31_2012-02-10.zip,ky_2000_congress_2002-01-31_2012-02-10.pdf
KY,0,2004,2000,1,0,0,0,6,0,1/31/2002,1/31/2002,2/10/2012,Legislature,Legislature,Split,Split,Democratic,,Superseded,0,,"18 D, 20 R","66 D, 34 R",,ky_2000_congress_2002-01-31_2012-02-10.json,ky_2000_congress_2002-01-31_2012-02-10.zip,ky_2000_congress_2002-01-31_2012-02-10.pdf
KY,1,2006,2000,1,0,0,0,6,0,1/31/2002,1/31/2002,2/10/2012,Legislature,Legislature,Split,Split,Democratic,,Superseded,0,,"18 D, 20 R","66 D, 34 R",,ky_2000_congress_2002-01-31_2012-02-10.json,ky_2000_congress_2002-01-31_2012-02-10.zip,ky_2000_congress_2002-01-31_2012-02-10.pdf
KY,0,2008,2000,1,0,0,0,6,0,1/31/2002,1/31/2002,2/10/2012,Legislature,Legislature,Split,Split,Democratic,,Superseded,0,,"18 D, 20 R","66 D, 34 R",,ky_2000_congress_2002-01-31_2012-02-10.json,ky_2000_congress_2002-01-31_2012-02-10.zip,ky_2000_congress_2002-01-31_2012-02-10.pdf
KY,1,2010,2000,1,0,0,0,6,0,1/31/2002,1/31/2002,2/10/2012,Legislature,Legislature,Split,Split,Democratic,,Superseded,0,,"18 D, 20 R","66 D, 34 R",,ky_2000_congress_2002-01-31_2012-02-10.json,ky_2000_congress_2002-01-31_2012-02-10.zip,ky_2000_congress_2002-01-31_2012-02-10.pdf
KY,0,2012,2010,1,0,0,0,6,0,2/10/2012,2/10/2012,12/31/2021,Legislature,Legislature,Split,Split,Democratic,,Active,0,,"15 D, 22 R","58 D, 42 R",https://legislature.ky.gov/Public%20Services/GIS%20contents/CH302C02.zip,ky_2010_congress_2012-02-10_2021-12-31.json,ky_2010_congress_2012-02-10_2021-12-31.zip,ky_2010_congress_2012-02-10_2021-12-31.pdf
KY,1,2014,2010,1,0,0,0,6,0,2/10/2012,2/10/2012,12/31/2021,Legislature,Legislature,Split,Split,Democratic,,Active,0,,"15 D, 22 R","58 D, 42 R",https://legislature.ky.gov/Public%20Services/GIS%20contents/CH302C02.zip,ky_2010_congress_2012-02-10_2021-12-31.json,ky_2010_congress_2012-02-10_2021-12-31.zip,ky_2010_congress_2012-02-10_2021-12-31.pdf
KY,0,2016,2010,1,0,0,0,6,0,2/10/2012,2/10/2012,12/31/2021,Legislature,Legislature,Split,Split,Democratic,,Active,0,,"15 D, 22 R","58 D, 42 R",https://legislature.ky.gov/Public%20Services/GIS%20contents/CH302C02.zip,ky_2010_congress_2012-02-10_2021-12-31.json,ky_2010_congress_2012-02-10_2021-12-31.zip,ky_2010_congress_2012-02-10_2021-12-31.pdf
KY,1,2018,2010,1,0,0,0,6,0,2/10/2012,2/10/2012,12/31/2021,Legislature,Legislature,Split,Split,Democratic,,Active,0,,"15 D, 22 R","58 D, 42 R",https://legislature.ky.gov/Public%20Services/GIS%20contents/CH302C02.zip,ky_2010_congress_2012-02-10_2021-12-31.json,ky_2010_congress_2012-02-10_2021-12-31.zip,ky_2010_congress_2012-02-10_2021-12-31.pdf
KY,0,2020,2010,1,0,0,0,6,0,2/10/2012,2/10/2012,12/31/2021,Legislature,Legislature,Split,Split,Democratic,,Active,0,,"15 D, 22 R","58 D, 42 R",https://legislature.ky.gov/Public%20Services/GIS%20contents/CH302C02.zip,ky_2010_congress_2012-02-10_2021-12-31.json,ky_2010_congress_2012-02-10_2021-12-31.zip,ky_2010_congress_2012-02-10_2021-12-31.pdf
KY,1,2022,2020,1,0,0,0,6,0,1/21/2022,1/21/2022,6/30/2031,Legislature,Legislature,Republican,Republican,Democratic,pending litigation,In litigation,1,Vetoproof,"7 D, 31 R","25 D, 75 R",,ky_2020_congress_2022-01-21_2031-06-30.json,ky_2020_congress_2022-01-21_2031-06-30.zip,ky_2020_congress_2022-01-21_2031-06-30.pdf
LA,1,2002,2000,1,0,0,0,7,0,10/19/2001,4/1/2002,8/1/2011,Legislature,Legislature,Democratic,Democratic,Republican,,Superseded,1,Vetoproof,27 D. 12 R,"75 D, 30 R",,la_2000_congress_2002-04-01_2011-08-01.json,la_2000_congress_2002-04-01_2011-08-01.zip,la_2000_congress_2002-04-01_2011-08-01.pdf
LA,0,2004,2000,1,0,0,0,7,0,10/19/2001,4/1/2002,8/1/2011,Legislature,Legislature,Democratic,Democratic,Republican,,Superseded,1,Vetoproof,27 D. 12 R,"75 D, 30 R",,la_2000_congress_2002-04-01_2011-08-01.json,la_2000_congress_2002-04-01_2011-08-01.zip,la_2000_congress_2002-04-01_2011-08-01.pdf
LA,1,2006,2000,1,0,0,0,7,0,10/19/2001,4/1/2002,8/1/2011,Legislature,Legislature,Democratic,Democratic,Republican,,Superseded,1,Vetoproof,27 D. 12 R,"75 D, 30 R",,la_2000_congress_2002-04-01_2011-08-01.json,la_2000_congress_2002-04-01_2011-08-01.zip,la_2000_congress_2002-04-01_2011-08-01.pdf
LA,0,2008,2000,1,0,0,0,7,0,10/19/2001,4/1/2002,8/1/2011,Legislature,Legislature,Democratic,Democratic,Republican,,Superseded,1,Vetoproof,27 D. 12 R,"75 D, 30 R",,la_2000_congress_2002-04-01_2011-08-01.json,la_2000_congress_2002-04-01_2011-08-01.zip,la_2000_congress_2002-04-01_2011-08-01.pdf
LA,1,2010,2000,1,0,0,0,7,0,10/19/2001,4/1/2002,8/1/2011,Legislature,Legislature,Democratic,Democratic,Republican,,Superseded,1,Vetoproof,27 D. 12 R,"75 D, 30 R",,la_2000_congress_2002-04-01_2011-08-01.json,la_2000_congress_2002-04-01_2011-08-01.zip,la_2000_congress_2002-04-01_2011-08-01.pdf
LA,0,2012,2010,1,0,0,0,6,0,4/14/2011,8/1/2011,12/31/2021,Legislature,Legislature,Republican,Republican,Republican,Pending litigation,Active,0,,"17 D, 22 R","49 D, 52 R, 4 O",https://house.louisiana.gov/H_Redistricting2011/ShapfilesAnd2010CensusBlockEquivFiles/Shapefile%20-%20Congress%20-%20Act%202%20(HB6)%20of%20the%202011%20ES.zip,la_2010_congress_2011-08-01_2021-12-31.json,la_2010_congress_2011-08-01_2021-12-31.zip,la_2010_congress_2011-08-01_2021-12-31.pdf
LA,1,2014,2010,1,0,0,0,6,0,4/14/2011,8/1/2011,12/31/2021,Legislature,Legislature,Republican,Republican,Republican,Pending litigation,Active,0,,"17 D, 22 R","49 D, 52 R, 4 O",https://house.louisiana.gov/H_Redistricting2011/ShapfilesAnd2010CensusBlockEquivFiles/Shapefile%20-%20Congress%20-%20Act%202%20(HB6)%20of%20the%202011%20ES.zip,la_2010_congress_2011-08-01_2021-12-31.json,la_2010_congress_2011-08-01_2021-12-31.zip,la_2010_congress_2011-08-01_2021-12-31.pdf
LA,0,2016,2010,1,0,0,0,6,0,4/14/2011,8/1/2011,12/31/2021,Legislature,Legislature,Republican,Republican,Republican,Pending litigation,Active,0,,"17 D, 22 R","49 D, 52 R, 4 O",https://house.louisiana.gov/H_Redistricting2011/ShapfilesAnd2010CensusBlockEquivFiles/Shapefile%20-%20Congress%20-%20Act%202%20(HB6)%20of%20the%202011%20ES.zip,la_2010_congress_2011-08-01_2021-12-31.json,la_2010_congress_2011-08-01_2021-12-31.zip,la_2010_congress_2011-08-01_2021-12-31.pdf
LA,1,2018,2010,1,0,0,0,6,0,4/14/2011,8/1/2011,12/31/2021,Legislature,Legislature,Republican,Republican,Republican,Pending litigation,Active,0,,"17 D, 22 R","49 D, 52 R, 4 O",https://house.louisiana.gov/H_Redistricting2011/ShapfilesAnd2010CensusBlockEquivFiles/Shapefile%20-%20Congress%20-%20Act%202%20(HB6)%20of%20the%202011%20ES.zip,la_2010_congress_2011-08-01_2021-12-31.json,la_2010_congress_2011-08-01_2021-12-31.zip,la_2010_congress_2011-08-01_2021-12-31.pdf
LA,0,2020,2010,1,0,0,0,6,0,4/14/2011,8/1/2011,12/31/2021,Legislature,Legislature,Republican,Republican,Republican,Pending litigation,Active,0,,"17 D, 22 R","49 D, 52 R, 4 O",https://house.louisiana.gov/H_Redistricting2011/ShapfilesAnd2010CensusBlockEquivFiles/Shapefile%20-%20Congress%20-%20Act%202%20(HB6)%20of%20the%202011%20ES.zip,la_2010_congress_2011-08-01_2021-12-31.json,la_2010_congress_2011-08-01_2021-12-31.zip,la_2010_congress_2011-08-01_2021-12-31.pdf
LA,1,2022,2020,1,0,0,0,6,0,3/30/2022,3/30/2022,6/30/2031,Legislature,Legislature,Republican,Split,Democratic,court sent map back to legislature,Struck by federal court,1,,"12 D, 27 R","35 D, 68 R, 2 O",,la_2020_congress_2022-03-30_2031-06-30.json,la_2020_congress_2022-03-30_2031-06-30.zip,la_2020_congress_2022-03-30_2031-06-30.pdf
MA,1,2002,2000,1,0,0,0,10,0,2/11/2002,2/11/2002,11/21/2011,Legislature,Legislature,Democratic,Democratic,Republican,,Superseded,1,Vetoproof,"32 D, 6 R, 2 O","136 D, 22 R, 2 O",,ma_2000_congress_2002-02-11_2011-11-21.json,ma_2000_congress_2002-02-11_2011-11-21.zip,ma_2000_congress_2002-02-11_2011-11-21.pdf
MA,0,2004,2000,1,0,0,0,10,0,2/11/2002,2/11/2002,11/21/2011,Legislature,Legislature,Democratic,Democratic,Republican,,Superseded,1,Vetoproof,"32 D, 6 R, 2 O","136 D, 22 R, 2 O",,ma_2000_congress_2002-02-11_2011-11-21.json,ma_2000_congress_2002-02-11_2011-11-21.zip,ma_2000_congress_2002-02-11_2011-11-21.pdf
MA,1,2006,2000,1,0,0,0,10,0,2/11/2002,2/11/2002,11/21/2011,Legislature,Legislature,Democratic,Democratic,Republican,,Superseded,1,Vetoproof,"32 D, 6 R, 2 O","136 D, 22 R, 2 O",,ma_2000_congress_2002-02-11_2011-11-21.json,ma_2000_congress_2002-02-11_2011-11-21.zip,ma_2000_congress_2002-02-11_2011-11-21.pdf
MA,0,2008,2000,1,0,0,0,10,0,2/11/2002,2/11/2002,11/21/2011,Legislature,Legislature,Democratic,Democratic,Republican,,Superseded,1,Vetoproof,"32 D, 6 R, 2 O","136 D, 22 R, 2 O",,ma_2000_congress_2002-02-11_2011-11-21.json,ma_2000_congress_2002-02-11_2011-11-21.zip,ma_2000_congress_2002-02-11_2011-11-21.pdf
MA,1,2010,2000,1,0,0,0,10,0,2/11/2002,2/11/2002,11/21/2011,Legislature,Legislature,Democratic,Democratic,Republican,,Superseded,1,Vetoproof,"32 D, 6 R, 2 O","136 D, 22 R, 2 O",,ma_2000_congress_2002-02-11_2011-11-21.json,ma_2000_congress_2002-02-11_2011-11-21.zip,ma_2000_congress_2002-02-11_2011-11-21.pdf
MA,0,2012,2010,1,0,0,0,9,0,11/21/2011,11/21/2011,12/31/2021,Legislature,Legislature,Democratic,Democratic,Democratic,,Active,0,,"36 D, 4 R","128 D, 31 R",https://malegislature.gov/Content/Documents/Redistricting/Documents/ShapefilesCongress-2011.zip,ma_2010_congress_2011-11-21_2021-12-31.json,ma_2010_congress_2011-11-21_2021-12-31.zip,ma_2010_congress_2011-11-21_2021-12-31.pdf
MA,1,2014,2010,1,0,0,0,9,0,11/21/2011,11/21/2011,12/31/2021,Legislature,Legislature,Democratic,Democratic,Democratic,,Active,0,,"36 D, 4 R","128 D, 31 R",https://malegislature.gov/Content/Documents/Redistricting/Documents/ShapefilesCongress-2011.zip,ma_2010_congress_2011-11-21_2021-12-31.json,ma_2010_congress_2011-11-21_2021-12-31.zip,ma_2010_congress_2011-11-21_2021-12-31.pdf
MA,0,2016,2010,1,0,0,0,9,0,11/21/2011,11/21/2011,12/31/2021,Legislature,Legislature,Democratic,Democratic,Democratic,,Active,0,,"36 D, 4 R","128 D, 31 R",https://malegislature.gov/Content/Documents/Redistricting/Documents/ShapefilesCongress-2011.zip,ma_2010_congress_2011-11-21_2021-12-31.json,ma_2010_congress_2011-11-21_2021-12-31.zip,ma_2010_congress_2011-11-21_2021-12-31.pdf
MA,1,2018,2010,1,0,0,0,9,0,11/21/2011,11/21/2011,12/31/2021,Legislature,Legislature,Democratic,Democratic,Democratic,,Active,0,,"36 D, 4 R","128 D, 31 R",https://malegislature.gov/Content/Documents/Redistricting/Documents/ShapefilesCongress-2011.zip,ma_2010_congress_2011-11-21_2021-12-31.json,ma_2010_congress_2011-11-21_2021-12-31.zip,ma_2010_congress_2011-11-21_2021-12-31.pdf
MA,0,2020,2010,1,0,0,0,9,0,11/21/2011,11/21/2011,12/31/2021,Legislature,Legislature,Democratic,Democratic,Democratic,,Active,0,,"36 D, 4 R","128 D, 31 R",https://malegislature.gov/Content/Documents/Redistricting/Documents/ShapefilesCongress-2011.zip,ma_2010_congress_2011-11-21_2021-12-31.json,ma_2010_congress_2011-11-21_2021-12-31.zip,ma_2010_congress_2011-11-21_2021-12-31.pdf
MA,1,2022,2020,1,0,0,0,9,0,11/5/2021,11/5/2021,6/30/2031,Legislature,Legislature,Democratic,Democratic,Republican,,Active,1,Vetoproof,"37 D, 3 R","129 D, 30 R, 1 O",,ma_2020_congress_2021-11-05_2031-06-30.json,ma_2020_congress_2021-11-05_2031-06-30.zip,ma_2020_congress_2021-11-05_2031-06-30.pdf
MD,1,2002,2000,1,0,0,0,8,0,5/6/2002,5/6/2002,10/20/2011,Legislature,Legislature,Democratic,Democratic,Democratic,rejected challenge to leg. map,Superseded,0,Vetoproof,"33 D, 14 R","106 D, 35 R",,md_2000_congress_2002-05-06_2011-10-20.json,md_2000_congress_2002-05-06_2011-10-20.zip,md_2000_congress_2002-05-06_2011-10-20.pdf
MD,0,2004,2000,1,0,0,0,8,0,5/6/2002,5/6/2002,10/20/2011,Legislature,Legislature,Democratic,Democratic,Democratic,rejected challenge to leg. map,Superseded,0,Vetoproof,"33 D, 14 R","106 D, 35 R",,md_2000_congress_2002-05-06_2011-10-20.json,md_2000_congress_2002-05-06_2011-10-20.zip,md_2000_congress_2002-05-06_2011-10-20.pdf
MD,1,2006,2000,1,0,0,0,8,0,5/6/2002,5/6/2002,10/20/2011,Legislature,Legislature,Democratic,Democratic,Democratic,rejected challenge to leg. map,Superseded,0,Vetoproof,"33 D, 14 R","106 D, 35 R",,md_2000_congress_2002-05-06_2011-10-20.json,md_2000_congress_2002-05-06_2011-10-20.zip,md_2000_congress_2002-05-06_2011-10-20.pdf
MD,0,2008,2000,1,0,0,0,8,0,5/6/2002,5/6/2002,10/20/2011,Legislature,Legislature,Democratic,Democratic,Democratic,rejected challenge to leg. map,Superseded,0,Vetoproof,"33 D, 14 R","106 D, 35 R",,md_2000_congress_2002-05-06_2011-10-20.json,md_2000_congress_2002-05-06_2011-10-20.zip,md_2000_congress_2002-05-06_2011-10-20.pdf
MD,1,2010,2000,1,0,0,0,8,0,5/6/2002,5/6/2002,10/20/2011,Legislature,Legislature,Democratic,Democratic,Democratic,rejected challenge to leg. map,Superseded,0,Vetoproof,"33 D, 14 R","106 D, 35 R",,md_2000_congress_2002-05-06_2011-10-20.json,md_2000_congress_2002-05-06_2011-10-20.zip,md_2000_congress_2002-05-06_2011-10-20.pdf
MD,0,2012,2010,1,0,0,0,8,0,10/20/2011,10/20/2011,12/31/2021,Legislature,Legislature,Democratic,Democratic,Democratic,Rejected challenge to leg. map,Active,0,,"35 D, 12 R","98 D, 43 R",https://planning.maryland.gov/Redistricting/Documents/2010zip/CongressSHP_2011.zip,md_2010_congress_2011-10-20_2021-12-31.json,md_2010_congress_2011-10-20_2021-12-31.zip,md_2010_congress_2011-10-20_2021-12-31.pdf
MD,1,2014,2010,1,0,0,0,8,0,10/20/2011,10/20/2011,12/31/2021,Legislature,Legislature,Democratic,Democratic,Democratic,Rejected challenge to leg. map,Active,0,,"35 D, 12 R","98 D, 43 R",https://planning.maryland.gov/Redistricting/Documents/2010zip/CongressSHP_2011.zip,md_2010_congress_2011-10-20_2021-12-31.json,md_2010_congress_2011-10-20_2021-12-31.zip,md_2010_congress_2011-10-20_2021-12-31.pdf
